trial,completed,success,success_time_s,termination_reason,num_cycles,effective_observation_hz,overall_rms_jerk_rad_s3,rms_velocity_rad_s,rms_acceleration_rad_s2,joint_path_length_rad,urdf_violation_joint_count,urdf_violation_cycle_count,urdf_violation_cycle_rate,max_urdf_violation_deg,mean_urdf_violation_deg_over_violations,step_clamp_joint_count,step_clamp_cycle_count,step_clamp_cycle_rate,mean_safety_correction_deg,max_safety_correction_deg,mean_safety_correction_l2_deg,gripper_hard_clamp_count,gripper_step_clamp_count,shoulder_pan_rms_jerk_rad_s3,shoulder_pan_urdf_violation_count,shoulder_pan_step_clamp_count,shoulder_lift_rms_jerk_rad_s3,shoulder_lift_urdf_violation_count,shoulder_lift_step_clamp_count,elbow_flex_rms_jerk_rad_s3,elbow_flex_urdf_violation_count,elbow_flex_step_clamp_count,wrist_flex_rms_jerk_rad_s3,wrist_flex_urdf_violation_count,wrist_flex_step_clamp_count,wrist_roll_rms_jerk_rad_s3,wrist_roll_urdf_violation_count,wrist_roll_step_clamp_count
1,True,False,,duration_elapsed,781,26.051872679105077,238.38541533793025,0.19196383977455336,5.015228252778956,8.033603851426022,26,26,0.03329065300896287,1.0866317749023438,0.3075106694148137,608,411,0.5262483994878361,2.987492790661762,83.60376739501953,11.009978462098255,37,0,100.4605360380163,0,0,488.2594040422742,26,365,163.74167380340492,0,243,45.63382710174954,0,0,82.18688688916384,0,0
2,True,False,,duration_elapsed,788,26.234538513943317,269.7561515630362,0.22750726329942783,5.830394832022214,10.941614629357652,0,0,0.0,0.0,0.0,856,581,0.7373096446700508,3.3301339328591593,69.12035369873047,12.454183869113578,53,0,129.8910136968909,0,0,552.728869559533,0,507,166.40168185912415,0,349,61.64268003108673,0,0,99.85834026146065,0,0
3,True,False,,duration_elapsed,787,26.217929593441866,318.98583375940814,0.23984751942912583,7.034780470490938,11.534075803147434,2,2,0.0025412960609911056,0.15808868408203125,0.12952041625976562,833,585,0.7433290978398983,2.7337520046791552,77.7475814819336,10.531683632548821,445,0,287.4988823137981,0,2,601.6577877404685,2,440,176.2661287868338,0,391,88.74890192973847,0,0,158.63793387539755,0,0
4,True,False,,duration_elapsed,788,26.25437148113163,247.17721831045174,0.19646123449529007,5.240777542796343,8.688697567756215,1,1,0.0012690355329949238,0.10930633544921875,0.10930633544921875,642,436,0.5532994923857868,2.8626953570370746,81.39257049560547,10.583481481024085,273,0,150.26671969592047,0,0,492.04981218883546,1,381,158.76328027261388,0,261,73.54521230202188,0,0,100.87172111029508,0,0
