trial,cycle,observation_time_s,command_time_s,success_marker,measured_shoulder_pan_deg,measured_shoulder_pan_rad,measured_shoulder_lift_deg,measured_shoulder_lift_rad,measured_elbow_flex_deg,measured_elbow_flex_rad,measured_wrist_flex_deg,measured_wrist_flex_rad,measured_wrist_roll_deg,measured_wrist_roll_rad,measured_gripper_hw,measured_gripper_norm,policy_shoulder_pan_rad,policy_shoulder_lift_rad,policy_elbow_flex_rad,policy_wrist_flex_rad,policy_wrist_roll_rad,policy_gripper_norm,sent_shoulder_pan_deg,sent_shoulder_pan_rad,sent_shoulder_lift_deg,sent_shoulder_lift_rad,sent_elbow_flex_deg,sent_elbow_flex_rad,sent_wrist_flex_deg,sent_wrist_flex_rad,sent_wrist_roll_deg,sent_wrist_roll_rad,sent_gripper_hw,sent_gripper_norm,gripper_hard_clamped,gripper_step_clamped,gripper_correction_hw,urdf_violation_shoulder_pan_deg,step_violation_shoulder_pan_deg,safety_correction_shoulder_pan_deg,urdf_violation_shoulder_lift_deg,step_violation_shoulder_lift_deg,safety_correction_shoulder_lift_deg,urdf_violation_elbow_flex_deg,step_violation_elbow_flex_deg,safety_correction_elbow_flex_deg,urdf_violation_wrist_flex_deg,step_violation_wrist_flex_deg,safety_correction_wrist_flex_deg,urdf_violation_wrist_roll_deg,step_violation_wrist_roll_deg,safety_correction_wrist_roll_deg
8,0,0.0013472660211846232,0.1813389890594408,False,-8.131868362426758,-0.14192788302898407,-95.6043930053711,-1.6686114072799683,91.64835357666016,1.5995655059814453,79.69230651855469,1.3908931016921997,95.12088012695312,1.6601725816726685,1.8543956043956045,0.018543956043956044,-0.14348845183849335,-1.686299443244934,1.5673552751541138,1.3920482397079468,1.6655621528625488,0.010503549128770828,-8.221282005310059,-0.14348843972762246,-96.61783599853516,-1.6862993543263418,89.8028335571289,1.5673551231923506,79.75848388671875,1.3920481502220863,95.42967987060547,1.6655621178662217,1.0503549128770828,0.010503549128770828,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,0.18286417901981622,0.1958731230115518,False,-8.131868362426758,-0.14192788302898407,-95.6043930053711,-1.6686114072799683,91.64835357666016,1.5995655059814453,79.69230651855469,1.3908931016921997,95.12088012695312,1.6601725816726685,1.8543956043956045,0.018543956043956044,-0.14495712518692017,-1.7041000127792358,1.5808992385864258,1.3906983137130737,1.6571998596191406,0.008881784975528717,-8.305431365966797,-0.1449571231345307,-97.63773345947266,-1.7040999230524314,90.57884979248047,1.5808991615481667,79.68113708496094,1.390698193865525,94.95055389404297,1.657199792043373,0.8881784975528717,0.008881784975528717,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2,0.21619747299700975,0.22854240704327822,False,-8.131868362426758,-0.14192788302898407,-95.6043930053711,-1.6686114072799683,91.64835357666016,1.5995655059814453,79.69230651855469,1.3908931016921997,95.12088012695312,1.6601725816726685,1.8543956043956045,0.018543956043956044,-0.1489713191986084,-1.7265690565109253,1.6004537343978882,1.3893336057662964,1.657373070716858,0.006958082318305969,-8.53542709350586,-0.14897130584560717,-98.92511749267578,-1.7265690131694298,91.6992416381836,1.6004536881681826,79.60295104980469,1.3893335901229684,94.96047973632812,1.6573730306722825,0.6958082318305969,0.006958082318305969,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3,0.2502716900780797,0.26197141502052546,False,-8.131868362426758,-0.14192788302898407,-95.86813354492188,-1.6732145547866821,91.56044006347656,1.5980311632156372,79.69230651855469,1.3908931016921997,95.12088012695312,1.6601725816726685,1.7170329670329672,0.017170329670329672,-0.14744603633880615,-1.7191072702407837,1.5896589756011963,1.3870482444763184,1.6584484577178955,0.00805589184165001,-8.44803524017334,-0.1474460302655347,-98.49758911132812,-1.7191072352691914,91.08074188232422,1.5896588310056554,79.47200775146484,1.387048198433517,95.0220947265625,1.6584484151204566,0.8055891841650009,0.00805589184165001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4,0.2835683320881799,0.29603078099898994,False,-8.219779968261719,-0.14346222579479218,-96.57142639160156,-1.685489296913147,91.56044006347656,1.5980311632156372,79.51648712158203,1.387824535369873,95.12088012695312,1.6601725816726685,1.4423076923076923,0.014423076923076922,-0.14563074707984924,-1.7280250787734985,1.5920217037200928,1.3901337385177612,1.655827283859253,0.008848585188388824,-8.344026565551758,-0.14563073644275265,-99.00853729248047,-1.728024963337376,91.21611785888672,1.5920215875247736,79.64878845214844,1.3901336037144283,94.87191009521484,1.6558271988175461,0.8848585188388824,0.008848585188388824,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5,0.3172886649845168,0.33137589099351317,False,-8.307692527770996,-0.14499658346176147,-96.92308044433594,-1.6916269063949585,91.56044006347656,1.5980311632156372,79.42857360839844,1.3862900733947754,95.12088012695312,1.6601725816726685,1.4423076923076923,0.014423076923076922,-0.14722374081611633,-1.7183728218078613,1.592609167098999,1.3896265029907227,1.6577891111373901,0.00880056619644165,-8.435298919677734,-0.14722373953829715,-98.45550537109375,-1.7183727354405476,91.2497787475586,1.5926090808612452,79.6197280883789,1.3896264046848226,94.98431396484375,1.657789016434553,0.880056619644165,0.00880056619644165,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,0.3509467800613493,0.36573608103208244,False,-8.395604133605957,-0.14653094112873077,-97.18681335449219,-1.6962298154830933,91.56044006347656,1.5980311632156372,79.42857360839844,1.3862900733947754,95.12088012695312,1.6601725816726685,1.4423076923076923,0.014423076923076922,-0.14565768837928772,-1.7114934921264648,1.5898770093917847,1.389261245727539,1.6600284576416016,0.009548231959342957,-8.34557056427002,-0.1456576843040329,-98.06134796142578,-1.7114933908707093,91.0932388305664,1.5898769438989329,79.59880065917969,1.3892611521413183,95.11261749267578,1.6600283354371461,0.9548231959342957,0.009548231959342957,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,7,0.38412109308410436,0.3974774869857356,False,-8.395604133605957,-0.14653094112873077,-97.27472686767578,-1.697764277458191,91.56044006347656,1.5980311632156372,79.42857360839844,1.3862900733947754,95.12088012695312,1.6601725816726685,1.4423076923076923,0.014423076923076922,-0.14567768573760986,-1.7162410020828247,1.5828955173492432,1.38936448097229,1.6670482158660889,0.009686674922704697,-8.346715927124023,-0.1456776746569653,-98.33335876464844,-1.716240874987939,90.69322967529297,1.58289546710129,79.6047134399414,1.3893643496335588,95.51482391357422,1.667048161754486,0.9686674922704697,0.009686674922704697,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.41752286499831825,0.42954905901569873,False,-8.395604133605957,-0.14653094112873077,-97.27472686767578,-1.697764277458191,91.56044006347656,1.5980311632156372,79.42857360839844,1.3862900733947754,95.12088012695312,1.6601725816726685,1.4423076923076923,0.014423076923076922,-0.14671877026557922,-1.7122143507003784,1.582363486289978,1.3904664516448975,1.6617454290390015,0.009824834764003754,-8.406365394592285,-0.1467187542613477,-98.10265350341797,-1.7122143085777937,90.6627426147461,1.5823633675154922,79.66785430908203,1.3904663656926337,95.21099090576172,1.6617452753919202,0.9824834764003754,0.009824834764003754,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,0.450892221997492,0.46468897408340126,False,-8.395604133605957,-0.14653094112873077,-97.27472686767578,-1.697764277458191,91.56044006347656,1.5980311632156372,79.42857360839844,1.3862900733947754,95.12088012695312,1.6601725816726685,1.4423076923076923,0.014423076923076922,-0.15014192461967468,-1.6935230493545532,1.5520682334899902,1.3906481266021729,1.664838194847107,0.0081600621342659,-8.602498054504395,-0.1501419149475083,-97.0317153930664,-1.6935229124670725,88.92695617675781,1.5520681790611324,79.67826080322266,1.390647993278977,95.38819885253906,1.6648381375238837,0.81600621342659,0.0081600621342659,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
