trial,cycle,observation_time_s,command_time_s,success_marker,measured_shoulder_pan_deg,measured_shoulder_pan_rad,measured_shoulder_lift_deg,measured_shoulder_lift_rad,measured_elbow_flex_deg,measured_elbow_flex_rad,measured_wrist_flex_deg,measured_wrist_flex_rad,measured_wrist_roll_deg,measured_wrist_roll_rad,measured_gripper_hw,measured_gripper_norm,policy_shoulder_pan_rad,policy_shoulder_lift_rad,policy_elbow_flex_rad,policy_wrist_flex_rad,policy_wrist_roll_rad,policy_gripper_norm,sent_shoulder_pan_deg,sent_shoulder_pan_rad,sent_shoulder_lift_deg,sent_shoulder_lift_rad,sent_elbow_flex_deg,sent_elbow_flex_rad,sent_wrist_flex_deg,sent_wrist_flex_rad,sent_wrist_roll_deg,sent_wrist_roll_rad,sent_gripper_hw,sent_gripper_norm,gripper_hard_clamped,gripper_step_clamped,gripper_correction_hw,urdf_violation_shoulder_pan_deg,step_violation_shoulder_pan_deg,safety_correction_shoulder_pan_deg,urdf_violation_shoulder_lift_deg,step_violation_shoulder_lift_deg,safety_correction_shoulder_lift_deg,urdf_violation_elbow_flex_deg,step_violation_elbow_flex_deg,safety_correction_elbow_flex_deg,urdf_violation_wrist_flex_deg,step_violation_wrist_flex_deg,safety_correction_wrist_flex_deg,urdf_violation_wrist_roll_deg,step_violation_wrist_roll_deg,safety_correction_wrist_roll_deg
2,0,0.0015930189983919263,0.17481465893797576,False,-10.417582511901855,-0.18182110786437988,-93.67032623291016,-1.6348556280136108,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.8928571428571428,0.008928571428571428,-0.18573349714279175,-1.693243384361267,1.596024513244629,1.3737664222717285,1.6285089254379272,0.0015085339546203613,-10.641744613647461,-0.18573348166452008,-97.01569366455078,-1.6932432805526143,91.44546508789062,1.5960244518012172,78.71101379394531,1.3737663482870193,93.30668640136719,1.6285088918296768,0.15085339546203613,0.0015085339546203613,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.17623707093298435,0.18814211199060082,False,-10.417582511901855,-0.18182110786437988,-93.67032623291016,-1.6348556280136108,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.8928571428571428,0.008928571428571428,-0.18080824613571167,-1.6874408721923828,1.5945119857788086,1.373018503189087,1.6281336545944214,0.0012351199984550476,-10.359548568725586,-0.18080823154452755,-96.68323516845703,-1.6874407851695497,91.35880279541016,1.5945119094601068,78.66815948486328,1.3730183994948706,93.2851791381836,1.62813351927403,0.12351199984550476,0.0012351199984550476,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.20956027996726334,0.2211508849868551,False,-10.417582511901855,-0.18182110786437988,-93.67032623291016,-1.6348556280136108,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.8928571428571428,0.008928571428571428,-0.18048003315925598,-1.7076842784881592,1.6024025678634644,1.3737438917160034,1.6265004873275757,0.001503288745880127,-10.340744018554688,-0.1804800302296889,-97.67032623291016,-1.7046687742612723,91.81089782714844,1.6024024562958479,78.70972442626953,1.3737438445758081,93.19160461425781,1.626500335735539,0.1503288745880127,0.001503288745880127,False,False,0.0,0.0,0.0,0.0,0.0,0.17276763916015625,0.17276763916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.24300065194256604,0.25422425696160644,False,-10.417582511901855,-0.18182110786437988,-94.19779968261719,-1.6440616846084595,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.8241758241758242,0.008241758241758242,-0.17556743323802948,-1.7199034690856934,1.5994701385498047,1.3727118968963623,1.6301419734954834,0.001484014093875885,-10.059272766113281,-0.17556743012487425,-98.19779968261719,-1.7138749226755128,91.64288330078125,1.5994700496195617,78.65059661865234,1.3727118696534024,93.40025329589844,1.6301419422101133,0.1484014093875885,0.001484014093875885,False,False,0.0,0.0,0.0,0.0,0.0,0.34540557861328125,0.34540557861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.2764935989398509,0.28913607099093497,False,-10.417582511901855,-0.18182110786437988,-95.34066009521484,-1.664008378982544,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.7554945054945055,0.007554945054945055,-0.18254849314689636,-1.7149641513824463,1.5888543128967285,1.375849723815918,1.6346529722213745,0.0014162138104438782,-10.459258079528809,-0.18254849080359664,-98.26020050048828,-1.7149640224033005,91.0346450805664,1.5888542900403424,78.83037567138672,1.3758496060497338,93.6587142944336,1.634652937622544,0.14162138104438782,0.0014162138104438782,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,0.310001456993632,0.32321632595267147,False,-10.593406677246094,-0.18488982319831848,-96.04395294189453,-1.6762832403182983,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.7554945054945055,0.007554945054945055,-0.1797918826341629,-1.7233079671859741,1.598660945892334,1.3743293285369873,1.6287329196929932,0.0019972100853919983,-10.301315307617188,-0.17979186940401243,-98.73826599121094,-1.7233078392565733,91.59651947021484,1.5986608481223412,78.7432632446289,1.3743292073834075,93.31951904296875,1.6287328636773524,0.19972100853919983,0.0019972100853919983,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,0.3431884190067649,0.3786737900227308,False,-10.769230842590332,-0.18795853853225708,-96.3956069946289,-1.6824207305908203,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.7554945054945055,0.007554945054945055,-0.1882532387971878,-1.7209155559539795,1.5986077785491943,1.3757261037826538,1.628406047821045,0.002354338765144348,-10.786115646362305,-0.18825323152989856,-98.6011962890625,-1.7209155216493552,91.59347534179688,1.598607718058594,78.82329559326172,1.3757260353751541,93.30078887939453,1.6284059606535453,0.23543387651443481,0.002354338765144348,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,0.38013625401072204,0.39148113201372325,False,-10.769230842590332,-0.18795853853225708,-96.65933990478516,-1.6870237588882446,91.47252655029297,1.5964967012405396,78.9011001586914,1.3770840167999268,93.36264038085938,1.6294854879379272,0.7554945054945055,0.007554945054945055,-0.1875668615102768,-1.6959528923034668,1.5950549840927124,1.3767237663269043,1.6318777799606323,0.0031686872243881226,-10.74678897857666,-0.18756685169320106,-97.17093658447266,-1.695952780645661,91.3899154663086,1.595054928006374,78.88045501708984,1.3767236555194977,93.49970245361328,1.6318776574505724,0.31686872243881226,0.0031686872243881226,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,0.41340742399916053,0.4263734109699726,False,-10.681318283081055,-0.1864241659641266,-96.83516693115234,-1.6900924444198608,91.47252655029297,1.5964967012405396,78.81318664550781,1.375549554824829,93.36264038085938,1.6294854879379272,0.7554945054945055,0.007554945054945055,-0.18912936747074127,-1.721319556236267,1.6074939966201782,1.3743780851364136,1.6269402503967285,0.0016968771815299988,-10.83631420135498,-0.1891293615942642,-98.62434387207031,-1.7213195231867202,92.10261535644531,1.6074938876678615,78.74605560302734,1.3743779432313559,93.21680450439453,1.6269401567895656,0.16968771815299988,0.0016968771815299988,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9,0.44733528001233935,0.47399874101392925,False,-10.681318283081055,-0.1864241659641266,-96.92308044433594,-1.6916269063949585,91.47252655029297,1.5964967012405396,78.81318664550781,1.375549554824829,93.36264038085938,1.6294854879379272,0.7554945054945055,0.007554945054945055,-0.18980887532234192,-1.7202730178833008,1.6012321710586548,1.3744781017303467,1.6288312673568726,0.0007161572575569153,-10.87524700164795,-0.1898088671463979,-98.56437683105469,-1.720272900878319,91.74384307861328,1.6012321301548127,78.75179290771484,1.374478078088343,93.32514953613281,1.6288311343215762,0.07161572575569153,0.0007161572575569153,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
