trial,cycle,observation_time_s,command_time_s,success_marker,measured_shoulder_pan_deg,measured_shoulder_pan_rad,measured_shoulder_lift_deg,measured_shoulder_lift_rad,measured_elbow_flex_deg,measured_elbow_flex_rad,measured_wrist_flex_deg,measured_wrist_flex_rad,measured_wrist_roll_deg,measured_wrist_roll_rad,measured_gripper_hw,measured_gripper_norm,policy_shoulder_pan_rad,policy_shoulder_lift_rad,policy_elbow_flex_rad,policy_wrist_flex_rad,policy_wrist_roll_rad,policy_gripper_norm,sent_shoulder_pan_deg,sent_shoulder_pan_rad,sent_shoulder_lift_deg,sent_shoulder_lift_rad,sent_elbow_flex_deg,sent_elbow_flex_rad,sent_wrist_flex_deg,sent_wrist_flex_rad,sent_wrist_roll_deg,sent_wrist_roll_rad,sent_gripper_hw,sent_gripper_norm,gripper_hard_clamped,gripper_step_clamped,gripper_correction_hw,urdf_violation_shoulder_pan_deg,step_violation_shoulder_pan_deg,safety_correction_shoulder_pan_deg,urdf_violation_shoulder_lift_deg,step_violation_shoulder_lift_deg,safety_correction_shoulder_lift_deg,urdf_violation_elbow_flex_deg,step_violation_elbow_flex_deg,safety_correction_elbow_flex_deg,urdf_violation_wrist_flex_deg,step_violation_wrist_flex_deg,safety_correction_wrist_flex_deg,urdf_violation_wrist_roll_deg,step_violation_wrist_roll_deg,safety_correction_wrist_roll_deg
9,0,0.0013140449300408363,0.1756043490022421,False,-11.20879077911377,-0.1956302970647812,-93.75823974609375,-1.636389970779419,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.3736263736263736,0.013736263736263736,-0.1965937316417694,-1.7148905992507935,1.6113224029541016,1.3736352920532227,1.609250545501709,0.0060300156474113464,-11.26399040222168,-0.19659371943180873,-97.75823974609375,-1.7062031545233214,92.32196807861328,1.6113223148929048,78.70349884033203,1.3736351876033328,92.20326232910156,1.6092505087228777,0.6030015647411346,0.0060300156474113464,False,False,0.0,0.0,0.0,0.0,0.0,0.49774932861328125,0.49774932861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,0.17706324299797416,0.19021662790328264,False,-11.20879077911377,-0.1956302970647812,-93.75823974609375,-1.636389970779419,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.3736263736263736,0.013736263736263736,-0.19426828622817993,-1.7197115421295166,1.6158418655395508,1.3729819059371948,1.6132242679595947,0.007664568722248077,-11.130752563476562,-0.19426828045746514,-97.75823974609375,-1.7062031545233214,92.58091735839844,1.615841832420824,78.66606140136719,1.3729817810298819,92.43093872070312,1.613224211385385,0.7664568722248077,0.007664568722248077,False,False,0.0,0.0,0.0,0.0,0.0,0.7739715576171875,0.7739715576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2,0.2104804099071771,0.22235217492561787,False,-11.20879077911377,-0.1956302970647812,-93.75823974609375,-1.636389970779419,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.3736263736263736,0.013736263736263736,-0.2001188099384308,-1.7093067169189453,1.6099426746368408,1.3706575632095337,1.611139178276062,0.008997920900583267,-11.465962409973145,-0.20011879596393528,-97.75823974609375,-1.7062031545233214,92.24291229248047,1.609942531132135,78.53289031982422,1.3706575071885152,92.31147003173828,1.6111390894099074,0.8997920900583267,0.008997920900583267,False,False,0.0,0.0,0.0,0.0,0.0,0.17781829833984375,0.17781829833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3,0.24389485199935734,0.2553278779378161,False,-11.20879077911377,-0.1956302970647812,-94.54945373535156,-1.650199294090271,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.1976219266653061,-1.7221258878707886,1.607386589050293,1.3731350898742676,1.6099363565444946,0.0076592788100242615,-11.322901725769043,-0.19762191599441786,-98.54945373535156,-1.7200124437237092,92.09646606445312,1.6073865622759314,78.67484283447266,1.373135045950616,92.2425537109375,1.609936272703573,0.7659278810024261,0.0076592788100242615,False,False,0.0,0.0,0.0,0.0,0.0,0.12108612060546875,0.12108612060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4,0.27771073998883367,0.2893470359267667,False,-11.296703338623047,-0.19716466963291168,-95.69230651855469,-1.6701457500457764,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.19418904185295105,-1.715685248374939,1.6127269268035889,1.3723630905151367,1.6077733039855957,0.009364679455757141,-11.126212120056152,-0.1941890347702785,-98.30152130126953,-1.715685206426494,92.4024429321289,1.6127268660518126,78.63060760498047,1.372362995550602,92.11862182617188,1.6077732532662108,0.9364679455757141,0.009364679455757141,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5,0.31107487296685576,0.32182548590935767,False,-11.472527503967285,-0.2002333700656891,-96.30769348144531,-1.6808863878250122,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.19661875069141388,-1.7084132432937622,1.6014890670776367,1.3737293481826782,1.610694408416748,0.00998765230178833,-11.265423774719238,-0.19661873650129866,-97.8848648071289,-1.7084131787539236,91.75856018066406,1.6014889920419508,78.70889282226562,1.3737293303478673,92.2859878540039,1.6106943415078643,0.998765230178833,0.00998765230178833,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6,0.3446497619152069,0.356108991894871,False,-11.472527503967285,-0.2002333700656891,-96.65933990478516,-1.6870237588882446,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.19754187762737274,-1.7113896608352661,1.6042643785476685,1.3720062971115112,1.6103131771087646,0.009627815335988998,-11.318315505981445,-0.19754187135890416,-98.0553970336914,-1.7113895275881963,91.91757202148438,1.6042642722139224,78.61016845703125,1.372006265122586,92.26414489746094,1.6103131099978194,0.9627815335988998,0.009627815335988998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,7,0.37787645997013897,0.3884928209008649,False,-11.472527503967285,-0.2002333700656891,-96.65933990478516,-1.6870237588882446,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.19493936002254486,-1.7180287837982178,1.618096113204956,1.371666431427002,1.621203064918518,0.011103875935077667,-11.169201850891113,-0.19493934711789468,-98.435791015625,-1.7180286550277093,92.71007537841797,1.6180960651255214,78.59069061279297,1.3716663126094373,92.88809204101562,1.6212030420112624,1.1103875935077667,0.011103875935077667,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8,0.41144092998001724,0.42205992992967367,False,-11.472527503967285,-0.2002333700656891,-96.74725341796875,-1.6885581016540527,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.19274362921714783,-1.740204095840454,1.6083545684814453,1.3738635778427124,1.6096009016036987,0.00972413644194603,-11.04339599609375,-0.1927436207333948,-99.70634460449219,-1.7402039984764721,92.15192413330078,1.6083544881741205,78.71658325195312,1.3738635536668071,92.22333526611328,1.6096008475642776,0.972413644194603,0.00972413644194603,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.44480307993944734,0.4555457039969042,False,-11.472527503967285,-0.2002333700656891,-97.010986328125,-1.693161129951477,91.56044006347656,1.5980311632156372,78.989013671875,1.3786183595657349,92.30769348144531,1.6110731363296509,1.2362637362637363,0.012362637362637364,-0.19753426313400269,-1.7305054664611816,1.6054418087005615,1.3742070198059082,1.6105701923370361,0.009903687983751297,-11.317878723144531,-0.19753424806028383,-99.1506576538086,-1.730505431576676,91.98503112792969,1.6054416557318465,78.73625946044922,1.374206968289373,92.27886962890625,1.610570105043012,0.9903687983751297,0.009903687983751297,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
